country,year,sex,iso2c,iso3c,region,capital,longitude,latitude,income,lending,lifexp,pop,primedu,smoke,unemployed,obese
Malawi,2004,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,44.537,6057272,3789669,NA,300804,72687.264
Malawi,2004,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,49.318,6244566,3661171,NA,432624,324717.43200000003
Malawi,2005,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,45.497,6214592,3842185,NA,304329,74575.104
Malawi,2005,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,50.377,6411360,3779029,NA,440204,352624.8
Malawi,2006,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,46.693,6384082,3861722,NA,303372,82993.066
Malawi,2006,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,51.707,6589617,3903493,NA,443613,375608.169
Malawi,2007,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,48.084,6564192,3986610,1956129,304053,91898.688
Malawi,2007,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,53.247,6777614,4103818,630318,448339,406656.83999999997
Malawi,2008,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,49.608,6753761,4432689,NA,312361,101306.415
Malawi,2008,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,54.922,6974129,4532781,NA,456526,439370.127
Malawi,2009,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,51.207,6950918,4585649,NA,336355,104263.76999999999
Malawi,2009,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,56.666,7177237,4849333,NA,494512,473697.64200000005
Malawi,2010,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,52.807,7154191,4898348,1917323,351414,114467.056
Malawi,2010,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,58.398,7385421,5165657,590834,513951,509594.04900000006
Malawi,2011,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,54.334,7363503,5225792,NA,366113,125179.551
Malawi,2011,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,60.046,7598609,5490043,NA,524988,554698.4569999999
Malawi,2012,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,55.737,7578987,5683350,1887168,377813,136421.766
Malawi,2012,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,61.562,7817018,5832441,555008,541798,594093.368
Malawi,2013,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,56.979,7799449,6238432,NA,388179,148189.531
Malawi,2013,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,62.911,8039820,6440126,NA,561501,643185.6
Malawi,2014,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,58.035,8023479,6369951,1869471,396520,160469.58000000002
Malawi,2014,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,64.065,8266061,6663594,529028,569945,686083.0630000001
Malawi,2015,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,58.898,8250133,NA,NA,405247,173252.793
Malawi,2015,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,65.016,8495170,NA,NA,580900,739079.7899999999
Malawi,2016,Male,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,59.587,8478700,NA,1856835,412404,186531.40000000002
Malawi,2016,Female,MW,MWI,Sub-Saharan Africa,Lilongwe,33.7703,-13.9899,Low income,IDA,65.776,8726589,NA,506142,591663,794119.5989999999
Malaysia,1975,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,64.631,6148283,NA,NA,NA,43037.98099999999
Malaysia,1975,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,68.504,6013904,NA,NA,NA,132305.888
Malaysia,1976,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,64.889,6302314,NA,NA,NA,44116.198
Malaysia,1976,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,68.884,6166375,NA,NA,NA,147993
Malaysia,1977,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,65.159,6464907,NA,NA,NA,51719.256
Malaysia,1977,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.261,6325405,NA,NA,NA,158135.125
Malaysia,1978,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,65.449,6633483,NA,NA,NA,59701.34700000001
Malaysia,1978,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.638,6489356,NA,NA,NA,175212.61200000002
Malaysia,1979,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,65.761,6804218,NA,NA,NA,61237.96200000001
Malaysia,1979,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.013,6655813,NA,NA,NA,193018.577
Malaysia,1980,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,66.09,6974794,6693226,NA,NA,69747.94
Malaysia,1980,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.379,6823291,6403970,NA,NA,211522.021
Malaysia,1981,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,66.426,7143316,6604464,NA,NA,78576.47600000001
Malaysia,1981,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.722,6990742,6399641,NA,NA,223703.744
Malaysia,1982,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,66.757,7311762,6765769,NA,NA,87741.144
Malaysia,1982,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.035,7159449,6557754,NA,NA,243421.266
Malaysia,1983,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,67.072,7486424,7199110,NA,NA,97323.512
Malaysia,1983,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.312,7333000,6975586,NA,NA,271321.00000000006
Malaysia,1984,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,67.368,7675935,7301808,NA,NA,107463.08999999998
Malaysia,1984,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.555,7516363,7098123,NA,NA,293138.157
Malaysia,1985,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,67.649,7886041,7378052,NA,NA,118290.61499999999
Malaysia,1985,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.773,7712886,7201568,NA,NA,316228.32599999994
Malaysia,1986,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,67.922,8119613,NA,NA,NA,129913.808
Malaysia,1986,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.977,7924118,NA,NA,NA,340737.07399999996
Malaysia,1987,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,68.195,8373558,7819173,NA,NA,142350.486
Malaysia,1987,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.183,8148442,7550380,NA,NA,374828.332
Malaysia,1988,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,68.471,8640306,8128195,NA,NA,164165.81399999998
Malaysia,1988,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.397,8382159,7782926,NA,NA,402343.632
Malaysia,1989,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,68.747,8909065,8189725,NA,NA,178181.30000000002
Malaysia,1989,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.624,8619896,7797861,NA,NA,439614.696
Malaysia,1990,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.017,9172078,8218376,NA,NA,201785.71600000001
Malaysia,1990,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.858,8857746,7885702,NA,NA,478318.28400000004
Malaysia,1991,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.268,9426236,8580700,NA,312951,216803.42799999999
Malaysia,1991,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.09,9093701,8234310,NA,389301,518340.957
Malaysia,1992,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.491,9673900,NA,NA,325817,241847.5
Malaysia,1992,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.31,9328756,NA,NA,403096,559725.36
Malaysia,1993,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.682,9919342,9338930,NA,367016,267822.23400000005
Malaysia,1993,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.51,9565556,8995683,NA,463356,612195.584
Malaysia,1994,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.843,10169300,NA,NA,331011,305079
Malaysia,1994,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.691,9808200,NA,NA,419202,657149.4
Malaysia,1995,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,69.977,10428405,NA,NA,292830,333708.96
Malaysia,1995,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.86,10059202,NA,NA,378528,714203.342
Malaysia,1996,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.095,10697926,NA,NA,264560,374427.41000000003
Malaysia,1996,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,74.024,10319687,NA,NA,268725,773976.525
Malaysia,1997,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.208,10975461,NA,NA,245411,417067.518
Malaysia,1997,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,74.195,10587332,NA,NA,300151,836399.228
Malaysia,1998,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.326,11257667,10931596,NA,353378,461564.34699999995
Malaysia,1998,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,74.378,10856987,10619554,NA,359258,911986.908
Malaysia,1999,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.456,11539675,11042210,NA,404466,507745.70000000007
Malaysia,1999,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,74.575,11121623,10500251,NA,366457,978702.8240000001
Malaysia,2000,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.603,11818008,11886614,NA,350758,567264.384
Malaysia,2000,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,74.786,11376249,11462921,NA,347886,1057991.1570000001
Malaysia,2001,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.765,12090532,NA,NA,409627,628707.6640000001
Malaysia,2001,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,75.003,11618587,NA,NA,440112,1138621.526
Malaysia,2002,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,70.94,12358191,11489451,NA,409921,692058.6959999999
Malaysia,2002,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,75.22,11850200,10984179,NA,447701,1220570.6
Malaysia,2003,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.122,12624152,11802885,NA,453965,757449.12
Malaysia,2003,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,75.43,12074667,11307577,NA,439035,1304064.036
Malaysia,2004,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.311,12893158,12646663,NA,437852,825162.112
Malaysia,2004,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,75.632,12297494,12100506,NA,467920,1389616.822
Malaysia,2005,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.505,13168050,13704748,NA,452323,908595.4500000001
Malaysia,2005,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,75.824,12522561,12964332,NA,463961,1490184.759
Malaysia,2006,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.702,13450753,13387958,NA,441454,981904.9689999999
Malaysia,2006,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,76.008,12751208,12788853,NA,432393,1581149.792
Malaysia,2007,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,71.901,13738504,13370156,6786821,427817,1071603.312
Malaysia,2007,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,76.188,12981866,12789472,259637,447225,1674660.7140000002
Malaysia,2008,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.1,14023886,13758176,NA,443576,1163982.5380000002
Malaysia,2008,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,76.369,13212120,13177705,NA,485281,1770424.08
Malaysia,2009,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.299,14296751,14125772,NA,519544,1258114.0880000002
Malaysia,2009,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,76.549,13438289,13484240,NA,509849,1881360.4600000002
Malaysia,2010,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.497,14550131,14071685,6867662,458620,1367712.314
Malaysia,2010,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,76.732,13657904,13362873,232184,468876,1980396.0799999998
Malaysia,2011,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.698,14780914,14678374,NA,429386,1463310.486
Malaysia,2011,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,76.918,13870041,13967267,NA,459653,2094376.1909999999
Malaysia,2012,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,72.902,14992103,15835598,6911359,445415,1574170.815
Malaysia,2012,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,77.105,14076056,15188214,211141,445085,2195864.736
Malaysia,2013,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.109,15190416,15464062,NA,443104,1686136.176
Malaysia,2013,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,77.293,14278456,14846533,NA,490608,2313109.872
Malaysia,2014,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.317,15385703,15605456,6908181,411106,1800127.251
Malaysia,2014,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,77.48,14480856,14948320,188251,466573,2432783.808
Malaysia,2015,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.521,15585165,15724912,NA,455243,1916975.2950000002
Malaysia,2015,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,77.663,14685797,15079181,NA,498142,2555328.678
Malaysia,2016,Male,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,73.718,15790796,15579426,6916369,495357,2052803.48
Malaysia,2016,Female,MY,MYS,East Asia & Pacific,Kuala Lumpur,101.684,3.12433,Upper middle income,IBRD,77.84,14894008,15108528,163834,585186,2666027.432
Maldives,1975,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,48.931,71702,NA,NA,NA,143.404
Maldives,1975,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,47.614,64715,NA,NA,NA,647.15
Maldives,1976,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,49.908,73924,NA,NA,NA,147.848
Maldives,1976,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,48.454,66639,NA,NA,NA,733.0290000000001
Maldives,1977,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,50.913,75997,NA,NA,NA,227.991
Maldives,1977,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,49.326,68634,NA,NA,NA,754.974
Maldives,1978,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,51.935,78032,NA,NA,NA,234.096
Maldives,1978,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,50.223,70748,NA,NA,NA,848.976
Maldives,1979,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,52.962,80247,NA,NA,NA,240.741
Maldives,1979,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,51.139,73029,NA,NA,NA,949.3770000000001
Maldives,1980,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,53.978,82748,NA,NA,NA,248.244
Maldives,1980,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,52.057,75524,NA,NA,NA,1132.86
Maldives,1981,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,54.964,85577,NA,NA,NA,342.308
Maldives,1981,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,52.956,78247,NA,NA,NA,1251.952
Maldives,1982,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,55.907,88674,NA,NA,NA,354.696
Maldives,1982,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,53.827,81177,NA,NA,NA,1380.009
Maldives,1983,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,56.798,91961,NA,NA,NA,459.805
Maldives,1983,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,54.667,84283,NA,NA,NA,1517.0940000000003
Maldives,1984,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,57.634,95307,NA,NA,NA,476.535
Maldives,1984,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,55.486,87543,NA,NA,NA,1750.8600000000001
Maldives,1985,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,58.414,98624,NA,NA,NA,493.12
Maldives,1985,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,56.307,90913,NA,NA,NA,1909.1730000000002
Maldives,1986,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,59.142,101877,NA,NA,NA,611.2620000000001
Maldives,1986,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,57.163,94387,NA,NA,NA,2076.514
Maldives,1987,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,59.832,105086,NA,NA,NA,630.516
Maldives,1987,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,58.08,97942,NA,NA,NA,2350.608
Maldives,1988,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,60.502,108240,NA,NA,NA,757.68
Maldives,1988,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,59.07,101545,NA,NA,NA,2538.625
Maldives,1989,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,61.161,111347,NA,NA,NA,779.429
Maldives,1989,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,60.132,105163,NA,NA,NA,2839.4010000000003
Maldives,1990,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,61.819,114397,NA,NA,NA,915.176
Maldives,1990,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,61.251,108761,NA,NA,NA,3045.3079999999995
Maldives,1991,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,62.487,117420,NA,NA,697,939.36
Maldives,1991,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,62.401,112331,NA,NA,1532,3257.5989999999997
Maldives,1992,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,63.165,120411,NA,NA,722,1083.699
Maldives,1992,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,63.549,115854,NA,NA,1544,3591.474
Maldives,1993,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,63.858,123328,NA,NA,750,1109.9520000000002
Maldives,1993,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,64.664,119277,NA,NA,1595,3816.864
Maldives,1994,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,64.568,126073,NA,NA,753,1260.73
Maldives,1994,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,65.733,122515,NA,NA,1634,4165.51
Maldives,1995,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,65.302,128626,NA,NA,760,1414.8860000000002
Maldives,1995,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,66.751,125513,NA,NA,1645,4518.468000000001
Maldives,1996,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,66.064,130940,NA,NA,969,1571.28
Maldives,1996,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,67.725,128243,NA,NA,2030,4744.991000000001
Maldives,1997,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,66.848,133100,158976,NA,1203,1597.2
Maldives,1997,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,68.669,130742,153335,NA,2428,5098.938
Maldives,1998,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,67.644,135347,NA,NA,1479,1759.5110000000002
Maldives,1998,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,69.592,133108,NA,NA,2849,5457.427999999999
Maldives,1999,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,68.443,138018,NA,NA,1852,1932.2519999999997
Maldives,1999,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,70.49,135509,NA,NA,3285,5826.887
Maldives,2000,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,69.229,141341,NA,NA,2223,2120.115
Maldives,2000,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,71.356,138057,NA,NA,3765,6350.622
Maldives,2001,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,69.99,145511,NA,NA,2532,2328.176
Maldives,2001,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,72.176,140795,NA,NA,4141,6758.16
Maldives,2002,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,70.712,150490,NA,NA,2907,2708.82
Maldives,2002,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,72.943,143696,NA,NA,4641,7328.495999999999
Maldives,2003,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,71.387,155981,NA,NA,3202,2963.639
Maldives,2003,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,73.65,146702,NA,NA,5296,7921.908000000001
Maldives,2004,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,72.008,161553,NA,NA,3756,3392.6130000000003
Maldives,2004,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,74.3,149712,NA,NA,5405,8683.296
Maldives,2005,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,72.571,166950,226647,NA,4254,3839.85
Maldives,2005,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,74.894,152658,203386,NA,5621,9312.137999999999
Maldives,2006,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,73.077,171978,218308,NA,4279,4299.45
Maldives,2006,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,75.442,155509,194638,NA,6469,10108.085000000001
Maldives,2007,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,73.536,176870,NA,NA,4864,4952.36
Maldives,2007,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,75.955,158299,NA,NA,6360,10922.631000000001
Maldives,2008,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,73.957,182348,207531,NA,5319,5470.44
Maldives,2008,Female,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,76.444,161104,177900,NA,6860,11921.696000000002
Maldives,2009,Male,MV,MDV,South Asia,Male,73.5109,4.1742,Upper middle income,IDA,74.348,189406,238316,NA,6531,6250.398
